1 0 10 -nan 0 -nan 0.00713651 100 0 -nan inf 0 -nan -nan 0 0 
43 0 10 0.0939837 181.994 0.490983 0 367.535 0 0.565903 0.000200247 572.189 0.0362551 0.149667 89.3558 92.638 
44 2 10 0.0259335 141.102 0.607007 0 305.31 65.2838 0.651401 0.000171897 248.63 0.0323232 0.0160642 85.6502 55.4522 
45 0 8 0.0406575 125.587 0.544629 0.00145818 281.116 0 0.626714 0.00358126 281.006 0.0405973 0.0407294 68.3981 57.1885 
46 0 8 0.0550319 161.953 0.3566 0.00235963 208.193 0 0.559567 0.00939157 262.241 0.0386798 0.0640949 57.7525 104.201 
47 4 8 0.0226637 116.086 0.962717 -0.028628 136.532 55.5286 0.999905 0.000998143 3.63796 0.0223026 0.0319881 111.758 4.32802 
48 1 4 0.0158733 0.00386145 0 0 74.1374 33.1594 0.89753 0.000128369 12.3703 -nan 0.0158733 0 0.00386145 
49 0 3 0.0249672 0.00392275 4.58099e-09 0 63.6688 0 0.835229 0.000127353 10.8244 0.0249672 0.0249672 1.79701e-11 0.00392275 
50 0 3 0.0243543 0.00402069 7.26735e-09 0 79.1533 0 0.837269 8.57798e-05 36 0.0243543 0.0243543 2.92198e-11 0.00402069 
51 0 5 0.0243543 0.00411861 7.26735e-09 0 103.392 0 0.817922 7.11262e-05 52.7377 0.0243543 0.0243543 2.99314e-11 0.00411861 
52 0 5 0.0184866 0.00421892 9.52338e-09 0.00265653 134.32 0 0.843492 0.00307196 73.406 0.0184866 0.0184866 4.01783e-11 0.00421892 
53 0 5 0.0417987 4.45648 0.314263 0.00847572 155.647 0 0.608901 0.0313467 159.099 0.0164606 0.0534107 1.4005 3.05597 
54 0 8 0.168171 4.99021 0.28527 0.00705812 158.372 0 0.483754 0.00761306 177.958 0.0221767 0.226441 1.42356 3.56665 
55 0 10 0.200833 8.1447 0.424016 0.00280193 161.062 0 0.523167 0.00455502 230.55 0.0260412 0.329508 3.45348 4.69122 
56 0 10 0.144897 15.9796 0.292524 0.000484096 194.743 0 0.349174 0.00220432 271.448 0.0348233 0.19041 4.67442 11.3052 
57 1 10 0.0297894 11.0731 0.328343 0.0188001 154.66 7.8859 0.511248 0.00198555 149.495 0.0323607 0.0285323 3.63577 7.43732 
58 0 9 0.054122 18.8605 0.515537 0 145.618 0 0.487066 3.50268e-05 149.093 0.0515637 0.0568443 9.72329 9.13722 
59 0 9 0.0324898 17.9553 0.505709 0.00287857 123.368 0 0.494698 0.000426415 112.923 0.027743 0.0373463 9.08016 8.87515 
60 0 9 0.0320254 17.917 0.444196 0.0116366 105.661 0 0.512075 0.00211745 92.9073 0.0289361 0.0344943 7.95868 9.95836 
61 0 9 0.0537648 18.2528 0.435866 0 186.067 0 0.392179 2.84753e-05 215.928 0.0297081 0.0723518 7.95579 10.297 
62 0 9 0.0314221 18.6337 0.437931 0.00492845 185.562 0 0.465157 0.000419862 188.37 0.0380429 0.0262636 8.16026 10.4734 
63 0 9 0.0366391 19.9795 0.464576 0.00668912 135.432 0 0.696748 0.00263035 138.774 0.0360182 0.0371778 9.28198 10.6975 
64 1 10 0.030879 21.7517 0.510612 0 123.806 0 0.76308 1.64597e-05 115.502 0.0338813 0.0277465 11.1067 10.645 
65 0 9 0.0394824 20.8376 0.571762 0 109.153 0 0.724905 1.71382e-05 108.353 0.0427025 0.035183 11.9142 8.92347 
66 0 9 0.0264374 26.2489 0.606367 0.0124719 86.7921 0 0.663973 0.000815663 70.0774 0.0260588 0.0270206 15.9165 10.3324 
67 0 9 0.062735 9.9458 0.392474 0.00561935 57.8619 0 0.588946 0.00267658 52.4554 0.0348308 0.0807616 3.90346 6.04233 
68 1 9 0.035755 10.6783 0.324013 0.000455448 56.7124 0.251676 0.451009 0.00335134 38.597 0.0293448 0.0388275 3.45991 7.2184 
69 0 8 0.0797651 10.5381 0.300373 9.64403e-05 56.767 0 0.451583 0.00379982 44.8784 0.0415852 0.096157 3.16537 7.37277 
70 1 8 0.022397 9.54679 0.369043 0.00142151 56.0215 2.23366 0.37716 0.104359 35.8306 0.0306424 0.0175742 3.52317 6.02361 
71 1 8 0.0312869 9.177 0.419324 0.016153 47.4578 1.84131 0.342166 0.000918815 35.1171 0.0290723 0.0328861 3.84814 5.32886 
72 0 7 0.0305089 10.6744 0.439787 0 105.452 0 0.356397 1.69853e-05 61.9454 0.0212949 0.0377422 4.69445 5.97992 
73 0 7 0.0298134 12.2754 0.489523 0 118.89 0 0.375849 1.55846e-05 71.4166 0.0251945 0.0342427 6.00909 6.26632 
74 0 7 0.033386 18.0206 0.546505 0.0695538 93.7231 0 0.525651 0.00122847 73.9053 0.0358351 0.0304345 9.84835 8.17225 
75 0 8 0.0557745 22.367 0.615973 0.00272307 131.038 0 0.424087 0.000752683 214.836 0.0368749 0.0860891 13.7774 8.58952 
76 0 8 0.0292148 31.6516 0.624864 0.0147067 129.278 0 0.739775 0.0049918 136.746 0.0380455 0.0145055 19.778 11.8737 
77 0 9 0.0414374 31.2377 0.65378 0.00185976 87.803 0 0.550862 0.00155414 134.303 0.0372786 0.0492908 20.4226 10.8151 
78 0 10 0.0181642 34.1808 0.501738 0.00584198 88.5845 0 0.587642 0.00117698 129.814 0.018811 0.0175129 17.1498 17.031 
79 0 10 0.0515108 34.6147 0.605144 3.61565e-06 99.7057 0 0.530493 1.62907e-05 168.455 0.0379974 0.072221 20.9469 13.6678 
80 0 10 0.0184485 48.4158 0.717694 0 145.799 0 0.61973 4.53015e-06 220.872 0.0180954 0.0193462 34.7477 13.6681 
-1 16 560 0.0463931 16479.5 0.611301 0.00339608 25421.9 344.255 0.53566 0.00605584 42010.2 0.0426373 0.0522997 10073.9 6405.57 
1 0 10 -nan 0 -nan 0.00713651 100 0 -nan inf 0 -nan -nan 0 0 
2 0 10 -nan 0 -nan 0 71.6374 0 0.444444 0.0985361 58.8884 -nan -nan 0 0 
3 0 10 0.0081 9.00392 1 0 71.6374 0 -nan inf 0 0.0081 -nan 9.00392 0 
4 0 10 0.00740237 26.0156 0.700259 0.00377481 71.6374 0 -nan inf 0 0.00745046 0.00729 18.2176 7.79794 
5 1 10 0.00811516 23.3618 0.715733 0 95.3879 0 -nan inf 0 0.00812118 0.0081 16.7208 6.641 
6 0 9 0.0158077 19.8082 0.468138 0 96.6253 0 0.327174 0.00886667 144.407 0.0109794 0.0200575 9.27297 10.5352 
7 0 9 0.0454027 33.0611 0.581789 0.00582844 88.9102 0 0.329841 0.0100136 167.12 0.0454027 0.0454027 19.2346 13.8265 
8 0 9 0.0479319 35.8626 0.685205 0 124.508 0 0.422548 0.0049066 285.475 0.0452731 0.0537193 24.5732 11.2894 
9 0 9 0.0310017 39.082 0.734599 0.000704955 105.242 0 0.330704 0.00596296 180.212 0.0295592 0.0349943 28.7096 10.3724 
10 0 9 0.0468501 29.669 0.59458 0.0165359 94.2122 0 0.375501 0.00983884 139.684 0.047406 0.0460348 17.6406 12.0284 
11 0 9 0.126362 30.7016 0.439376 0 110.109 0 0.326736 0.00445398 300.763 0.0585716 0.17949 13.4896 17.2121 
12 0 10 0.039148 50.8125 0.616474 0.00228084 134.582 0 0.427669 0.00707449 227.423 0.0393245 0.0388643 31.3246 19.4879 
13 0 10 0.0428334 72.5792 0.602712 0.000450557 121.286 0 0.545914 0.00442535 241.56 0.0447978 0.0398533 43.7444 28.8349 
14 0 10 0.0415203 83.8068 0.564551 0.0181802 87.5872 0 0.52636 0.0285164 118.37 0.0392076 0.0445185 47.3133 36.4936 
15 2 10 0.0445224 61.0493 0.590672 0 60.0745 6.46246 0.638809 0.004019 86.7366 0.0445081 0.044543 36.0601 24.9892 
16 0 8 0.0414865 44.9981 0.690615 0.000240237 66.5589 0 0.704197 0.00614831 78.401 0.0495203 0.0235534 31.0764 13.9217 
17 1 8 0.0359325 41.0278 0.564576 0 64.2587 0 0.605609 0.00335341 71.0233 0.0313879 0.041825 23.1633 17.8645 
18 0 7 0.0518877 46.9875 0.632697 0 70.5074 0 0.697532 0.00253712 123.525 0.0505901 0.0541227 29.7289 17.2587 
19 0 7 0.0369245 37.9786 0.639336 0 78.2592 0 0.654182 0.00252991 74.3376 0.0345076 0.0412089 24.2811 13.6975 
20 0 7 0.0393215 44.4551 0.667154 0 69.7457 0 0.718507 0.00244253 99.6721 0.0421542 0.0336435 29.6584 14.7967 
21 0 7 0.0424757 29.7086 0.732812 0 87.9425 0 0.597072 0.00261219 99.593 0.0409524 0.0466534 21.7708 7.93778 
22 0 9 0.0383629 40.3991 0.740531 0.00762518 93.5914 0 0.566735 0.0112572 84.3084 0.0408763 0.0311898 29.9168 10.4823 
23 0 9 0.0343479 42.4111 0.78374 0 352.14 0 0.463786 0.00132874 681.636 0.034039 0.0354671 33.2393 9.17181 
24 0 10 0.049255 99.2035 0.854478 8.18298e-17 354.938 0 0.63253 0.00115373 956.91 0.0510895 0.0384832 84.7672 14.4363 
25 0 10 0.0264694 171.984 0.833746 0.0414866 244.454 0 0.58067 0.0028338 354.301 0.0254033 0.0318159 143.391 28.593 
26 0 10 0.0392369 226.873 0.658462 0.0261551 174.564 0 0.537571 0.0087461 399.995 0.0345109 0.0483483 149.387 77.4856 
27 0 10 0.0800766 255.594 0.511056 0.0219585 145.206 0 0.464114 0.0200759 454.912 0.0512595 0.110197 130.623 124.971 
28 0 10 0.171161 325.508 0.475512 0 214.729 0 0.365977 0.00106596 551.484 0.0314711 0.297807 154.783 170.725 
29 1 10 0.0341198 214.611 0.363066 0 273.712 27.677 0.396017 0.000892184 481.198 0.0346902 0.0337946 77.918 136.693 
30 0 9 0.034771 166.234 0.525783 0.0301847 245.673 0 0.467879 0.00383496 449.957 0.0341553 0.0354537 87.4029 78.831 
31 0 9 0.0609857 187.953 0.503068 0 205.401 0 0.335695 0.000727247 465.996 0.0298764 0.0924791 94.5531 93.3999 
32 0 9 0.0302209 220.917 0.485822 4.95846e-05 179.58 0 0.460272 0.000691008 346.417 0.0323227 0.028235 107.326 113.591 
33 0 9 0.0245726 175.408 0.551647 0.00608068 152.273 0 0.611976 0.00157482 175.701 0.0194874 0.0308294 96.7636 78.6448 
34 0 9 0.0743867 46.991 0.680907 0 340.864 0 0.311979 0.000704126 320.894 0.0284106 0.172494 31.9965 14.9945 
35 0 9 0.0335886 60.6201 0.679614 0.00233724 397.912 0 0.43928 0.00468701 460.199 0.0303497 0.0404591 41.1983 19.4218 
36 0 10 0.0379765 98.3806 0.79623 0.00810375 343.738 0 0.473557 0.00310154 625.948 0.0369853 0.04185 78.3336 20.047 
37 0 10 0.0373301 155.197 0.75851 0.00501422 269.223 0 0.559603 0.00601818 338.029 0.0252035 0.075419 117.718 37.4784 
38 1 10 0.036398 160.362 0.738649 0.000932558 230.241 18.5085 0.599285 0.00146147 365.944 0.0376404 0.0328868 118.451 41.9108 
39 0 9 0.0356649 153.016 0.732368 2.12366e-05 240.863 0 0.565744 0.000426102 420.968 0.0372429 0.0313467 112.064 40.9519 
40 0 9 0.0295207 152.458 0.73128 0 221.937 0 0.621543 0.00035851 265.876 0.0312659 0.0247714 111.489 40.9684 
41 0 9 0.0345623 105.009 0.758532 0 202.09 0 0.573561 0.000297153 324.189 0.0361783 0.0294858 79.6531 25.3564 
42 0 9 0.0380507 102.629 0.564026 0.00207135 188.46 0 0.542713 0.0013892 275.129 0.0415373 0.03354 57.8855 44.7436 
43 0 9 0.0280213 113.719 0.669293 0 244.985 0 0.607848 0.000265444 380.922 0.029005 0.0260306 76.1111 37.6076 
44 0 9 0.0213152 122.145 0.678341 0 234.779 0 0.559383 0.000229872 294.06 0.0194823 0.0251805 82.8561 39.2891 
45 0 10 0.0199852 130.839 0.676302 0.00511772 216.472 0 0.56811 0.01015 283.352 0.021171 0.0175076 88.4864 42.3522 
46 0 10 0.0347496 145.587 0.565412 0.00117672 234.183 0 0.562003 0.000541936 377.117 0.0318222 0.0385581 82.3164 63.2702 
47 0 10 0.0355462 195.878 0.651544 0.0114613 207.846 0 0.54904 0.00423063 383.578 0.0330536 0.0402069 127.623 68.2548 
48 0 10 0.0327726 158.613 0.550872 0.000408907 202.179 0 0.586923 0.000371964 301.602 0.0342846 0.0309182 87.3755 71.2376 
49 0 10 0.0332621 132.9 0.633272 0 190.017 0 0.580438 0.000125595 317.002 0.0359935 0.0285456 84.1617 48.7382 
50 0 10 0.0373664 112.681 0.620027 0.00242999 177.412 0 0.547628 0.0024907 303.39 0.0409132 0.0315789 69.865 42.8156 
51 0 10 0.0334098 141.215 0.679675 0 226.201 0 0.526344 0.000115194 352.641 0.0251634 0.0509071 95.9805 45.2348 
52 0 10 0.0245741 195.797 0.717835 0.00272954 218.412 0 0.550311 0.00554382 358.662 0.0252843 0.0227672 140.55 55.2472 
53 0 10 0.0329983 144.797 0.720111 0 235.968 0 0.577256 9.60495e-05 392.366 0.0300278 0.040641 104.27 40.527 
54 0 10 0.0222324 149.893 0.667961 0.011076 170.636 0 0.620602 0.0049598 176.782 0.0232587 0.0201677 100.122 49.7702 
55 3 10 0.0299521 55.1883 0.731755 0 127.281 15.2348 0.692574 7.94674e-05 102.474 0.0294483 0.0313265 40.3843 14.804 
56 0 7 0.0351674 39.1673 0.733423 0 150.506 0 0.72796 7.41217e-05 158.754 0.0366769 0.0310142 28.7262 10.4411 
57 0 7 0.0281615 41.453 0.724162 0 144.778 0 0.687692 6.06702e-05 110.592 0.0302163 0.0227668 30.0187 11.4343 
58 0 7 0.0312742 55.6387 0.655211 0 165.983 0 0.70066 6.19855e-05 169.64 0.0296221 0.0344137 36.4551 19.1836 
59 0 7 0.0291475 57.7631 0.824409 0 146.966 0 0.671828 4.97967e-05 126.771 0.0273072 0.0377878 47.6204 10.1427 
60 0 7 0.0269816 37.2438 0.791918 0 122.804 0 0.7031 5.77324e-05 101.052 0.0246768 0.0357534 29.494 7.74976 
61 0 7 0.0344123 30.3928 0.805297 0 169.065 0 0.664724 4.03557e-05 201.88 0.0350368 0.0318291 24.4752 5.91756 
62 0 9 0.0292715 30.1299 0.771813 0.00283876 251.395 0 0.624981 0.000968773 287.811 0.0292803 0.0292418 23.2546 6.87524 
63 0 10 0.038428 37.8669 0.744328 0 290.474 0 0.609971 3.07518e-05 360.746 0.0418536 0.028455 28.1854 9.68149 
64 0 10 0.033819 38.805 0.810621 0.00262078 287.035 0 0.613938 0.000743971 360.092 0.0324752 0.0395707 31.4561 7.34883 
65 0 10 0.0235859 49.5705 0.81263 0.00160475 368.211 0 0.657354 0.000340216 468.465 0.0230925 0.0257258 40.2825 9.28802 
66 0 10 0.0251797 59.3778 0.813951 0 426.273 0 0.631113 2.38338e-05 562.036 0.0250442 0.0257726 48.3306 11.0472 
67 0 10 0.0386907 73.7983 0.798541 0 506.242 0 0.628263 2.08361e-05 693.074 0.039308 0.0362439 58.931 14.8673 
68 0 10 0.0162331 82.889 0.728897 0.0382578 398.341 0 0.669753 0.0040181 528.088 0.0165888 0.0152768 60.4175 22.4715 
69 0 10 0.03863 149.894 0.776994 0 555.085 0 0.588542 1.54472e-05 941.595 0.0330743 0.0579871 116.467 33.4272 
70 0 10 0.02331 277.399 0.673922 0.00606195 489.109 0 0.610413 0.0091984 745.581 0.021388 0.0272823 186.945 90.4538 
71 0 10 0.0353062 316.623 0.738985 0.0136643 451.756 0 0.591404 0.00315984 1036.73 0.0350148 0.036131 233.98 82.6434 
72 0 10 0.0416229 373.238 0.654301 0 522.409 0 0.625303 1.17092e-05 982.035 0.0297677 0.0640613 244.21 129.028 
73 0 10 0.0174304 395.665 0.696751 0 562.086 0 0.681317 9.45863e-06 927.958 0.0162698 0.0200969 275.68 119.985 
74 0 10 0.0318467 385.248 0.587852 0 1219.35 0 0.396871 7.99172e-06 2211.61 0.0308723 0.0332366 226.469 158.779 
75 0 10 0.0148006 553.954 0.671957 0.00316413 974.279 0 0.645574 0.00254096 1913.67 0.0153362 0.0137036 372.233 181.721 
76 0 10 0.0385305 563.625 0.704889 0 888.535 0 0.517403 6.29122e-06 2109.02 0.0394959 0.0362246 397.293 166.332 
77 0 10 0.0218482 543.135 0.751155 0.026354 704.092 0 0.669185 0.0326788 1262.31 0.0233055 0.0174493 407.979 135.157 
78 0 10 0.0674491 790.92 0.549618 0 795.229 0 0.49498 6.00273e-06 1892.81 0.0276409 0.116029 434.704 356.216 
79 0 10 0.0273031 735.56 0.611908 0.0177081 692.223 0 0.653567 0.00765145 1563.22 0.0360005 0.0135898 450.095 285.465 
80 1 10 0.0735497 730.91 0.481243 0 1029.78 63.221 0.47166 5.17221e-06 1657.42 0.027135 0.116608 351.745 379.165 
-1 10 560 0.0412954 12171.2 0.639162 0.00477816 21940.7 131.104 0.549742 0.00398021 36694.1 0.0303902 0.060612 7779.39 4391.85 
1 0 10 -nan 0 -nan 0.00713651 100 0 -nan inf 0 -nan -nan 0 0 
2 0 10 -nan 0 -nan 0 96.1188 0 -nan inf 0 -nan -nan 0 0 
3 0 10 -nan 0 -nan 0 96.1188 0 -nan inf 0 -nan -nan 0 0 
4 0 10 0.00729 5.34322 1 0.00339683 96.1188 0 -nan inf 0 0.00729 -nan 5.34322 0 
5 0 10 0.00729 26.3474 1 0.00344296 94.8309 0 -nan inf 0 0.00729 -nan 26.3474 0 
6 0 10 0.0101763 51.675 0.737629 0.0169421 78.5616 0 -nan inf 0 0.0061151 0.021594 38.117 13.558 
7 1 10 0.0431263 31.0855 0.338746 0.00939298 51.913 3.63165 -nan inf 0 0.0431263 0.0431263 10.5301 20.5554 
8 0 9 0.073503 13.573 0.415259 0.00220088 50.547 0 0.551724 0.0637778 8.84765 0.0423883 0.0955994 5.6363 7.93667 
9 0 9 0.0477618 16.6608 0.439497 0 55.4685 0 0.574002 0.0071894 91.7628 0.0413837 0.052763 7.32237 9.33842 
10 0 9 0.0389077 16.2395 0.443007 0.0194838 45.4344 0 -nan inf 0 0.0388309 0.0389687 7.19421 9.04528 
11 0 9 0.0381251 8.25209 0.919039 0.0172717 41.9067 0 0.5 0.0192889 28.5235 0.0381251 0.0381251 7.58399 0.6681 
12 1 9 0.044831 6.46138 0.411892 0.00153891 44.2868 0.693572 -nan inf 0 0.037623 0.0498792 2.66139 3.79999 
13 0 8 0.0370117 4.24584 0.362023 7.79653e-06 47.7656 0 0.541454 0.00866574 29.8574 0.0370117 0.0370117 1.53709 2.70875 
14 0 9 0.0319177 7.24811 0.589259 0.00891875 44.5724 0 0.591898 0.00765055 30.8403 0.0508022 0.00482555 4.27101 2.9771 
15 0 9 0.0571054 9.68827 0.6469 0 72.2298 0 0.534332 0.00533585 71.8614 0.0632679 0.0458152 6.26735 3.42092 
16 0 9 0.0478058 21.6674 0.767056 0 99.0335 0 0.641142 0.00437326 134.832 0.0473222 0.049398 16.6201 5.04729 
17 0 9 0.0437335 28.0379 0.681935 7.77677e-05 71.7287 0 0.519607 0.00707034 31.8209 0.03982 0.0521242 19.12 8.91786 
18 0 9 0.0507437 20.6743 0.475177 0.0435927 65.4535 0 0.662066 0.00384146 169.385 0.0499628 0.0514508 9.82394 10.8504 
19 2 10 0.053888 19.4718 0.661742 0 44.9018 2.61173 0.503954 0.00231998 33.9877 0.0553351 0.0510571 12.8853 6.58651 
20 0 8 0.0320547 1.61065 0.137848 0 36.418 0 0.762016 0.00213677 26.1172 0.0307849 0.0322577 0.222025 1.38863 
21 0 8 0.0390339 2.78146 0.342484 0.00113673 30.2567 0 0.702254 0.00180827 24.609 0.0354767 0.0408867 0.952604 1.82885 
22 0 8 0.0351917 3.60474 0.446041 0 29.5137 0 0.687697 0.0015116 20.2486 0.032219 0.0375852 1.60786 1.99688 
23 0 8 0.0436798 4.44705 0.478797 0 33.6341 0 0.661116 0.00122958 37.3676 0.0474058 0.0402569 2.12924 2.31782 
24 0 8 0.0431255 6.25739 0.623305 0 27.3238 0 0.646396 0.00123528 14.9321 0.0451507 0.0397744 3.90026 2.35713 
25 0 8 0.0330263 3.07529 0.345386 0 49.9732 0 0.632066 0.00176349 53.5791 0.0325837 0.0332598 1.06216 2.01313 
26 0 10 0.0318306 7.20562 0.568237 0.0150383 47.4557 0 0.549774 0.00443648 21.4802 0.0309863 0.0329418 4.0945 3.11112 
27 0 10 0.0405901 7.6369 0.594197 0.0476758 28.3703 0 0.52557 0.00102641 47.94 0.0388891 0.0430808 4.53782 3.09908 
28 0 10 0.0574617 8.53364 0.632818 0.0252426 26.2085 0 0.534096 0.000984884 43.0291 0.0561761 0.0596775 5.40024 3.1334 
29 0 10 0.0524262 6.83416 0.71755 0.0253442 22.3322 0 0.686831 0.000705783 31.9073 0.0373691 0.0906781 4.90385 1.93031 
30 0 10 0.0328356 1.94537 0.712812 7.64308e-05 23.2242 0 0.738995 0.000696728 29.1765 0.0270013 0.0473166 1.38669 0.558687 
31 0 10 0.0355747 2.10789 0.706207 0.00383021 23.4748 0 0.654111 0.00161744 19.2988 0.0329116 0.0419761 1.48861 0.619284 
32 0 10 0.0341786 2.20685 0.67301 0.000129188 16.1442 0 0.70704 0.000639629 11.5655 0.04045 0.0212708 1.48523 0.721619 
33 0 10 0.0263322 3.09293 0.676675 0.000973075 15.2135 0 0.629459 0.00107275 10.2376 0.0256281 0.0278057 2.0929 1.00002 
34 0 10 0.0263744 3.78303 0.765092 0.00023941 14.831 0 0.666689 0.00102113 11.8067 0.0262161 0.0268899 2.89436 0.888664 
35 0 10 0.0253884 4.7168 0.799529 0.000690195 15.7666 0 0.653957 0.000823568 14.2199 0.0244711 0.0290467 3.77122 0.945581 
36 0 10 0.0237434 4.37452 0.786246 1.90628e-07 15.9553 0 0.633465 0.000402218 14.2682 0.0225947 0.0279687 3.43945 0.935073 
37 0 10 0.029602 5.31376 0.736561 0.000692022 17.9698 0 0.707013 0.000538858 27.0315 0.0304557 0.0272151 3.91391 1.39985 
38 0 10 0.0406617 5.64024 0.768923 5.02812e-07 15.9228 0 0.665983 0.000287051 19.6429 0.0426679 0.033986 4.33691 1.30333 
39 0 10 0.0228797 5.57838 0.813819 0.000393362 21.1655 0 0.673364 0.000467175 34.6261 0.0234826 0.0202444 4.5398 1.03859 
40 0 10 0.0419201 7.88766 0.843225 0 26.6625 0 0.668988 0.000195903 42.2255 0.0422548 0.0401198 6.65107 1.23659 
41 0 10 0.0423026 7.98416 0.829411 0.000596797 23.2839 0 0.664478 0.000706223 22.6116 0.0432573 0.0376609 6.62215 1.36201 
42 0 10 0.0371696 8.71675 0.782102 0 25.3886 0 0.680365 0.000201515 32.3127 0.0362173 0.040588 6.81739 1.89936 
43 0 10 0.0389857 10.2806 0.819375 0.00195222 19.9915 0 0.656326 0.000199062 26.3107 0.0387327 0.0401336 8.42364 1.85693 
44 1 10 0.0274515 1.61464 0.130485 9.72418e-07 15.7331 0.135741 0.727589 0.000188297 13.1355 0.0357973 0.0261991 0.210686 1.40395 
45 0 9 0.0587722 4.94204 0.595743 0 14.6241 0 0.573646 0.000154344 17.9252 0.0663623 0.0475868 2.94418 1.99786 
46 0 9 0.0392014 3.59076 0.281488 6.45903e-05 20.5588 0 0.585938 0.000468561 18.4109 0.0359934 0.0404581 1.01076 2.58 
47 0 9 0.0291547 4.82736 0.51178 0.000205494 20.1869 0 0.585819 0.00117281 17.8307 0.0258914 0.0325754 2.47055 2.35681 
48 0 9 0.0399883 5.43985 0.405206 0.00196435 15.5761 0 0.549388 0.00565406 14.1955 0.045573 0.0361837 2.20426 3.23559 
49 1 9 0.0481193 5.29074 0.528663 0.000199111 13.0246 0.0449786 0.547254 0.000249672 13.9645 0.0398382 0.0574076 2.79702 2.49373 
50 2 8 0.0148232 2.74469 0.684742 0 19.3795 1.53941 0.742879 0.000245173 7.4296 0.0151196 0.0141795 1.87941 0.865287 
51 0 7 0.0336463 1.81983 0.765968 0.0189817 18.7984 0 0.844141 0.000302802 10.6559 0.0333885 0.0344901 1.39393 0.425898 
52 0 7 0.0310725 4.09714 0.86628 0.12139 13.026 0 0.854024 0.000429895 13.5001 0.0284518 0.0480502 3.54928 0.547869 
53 0 7 0.0533307 2.8542 0.915789 0.0266247 7.16353 0 0.920448 0.000228079 5.37728 0.0352567 0.249884 2.61385 0.240355 
54 0 7 0.0898785 0.395885 0.898419 0 8.24539 0 0.914646 7.31604e-05 5.54661 0.0546849 0.401142 0.35567 0.0402146 
55 0 7 0.0271377 0.606106 0.828377 0.00265997 17.9022 0 0.641623 0.000895189 7.24977 0.023212 0.0460861 0.502084 0.104022 
56 0 8 0.0328351 1.28911 0.774141 0.00892095 39.9986 0 0.593837 0.000691053 13.3059 0.0363155 0.0209056 0.997951 0.291157 
57 0 10 0.0242638 7.06609 0.683112 0.0030279 41.2537 0 0.62336 0.0389871 19.1967 0.0254437 0.0217204 4.82693 2.23916 
58 0 10 0.0234391 8.51175 0.636009 0.0580301 33.2513 0 0.619503 0.207988 15.801 0.0242989 0.0219366 5.41355 3.0982 
59 0 10 0.120979 4.0059 0.472779 0.000370013 34.6986 0 0.53835 0.0133816 25.307 0.0367348 0.196524 1.8939 2.11199 
60 0 10 0.0398029 7.21207 0.592198 0.0174121 31.386 0 0.520454 0.123946 20.2309 0.0410097 0.0380503 4.27097 2.9411 
61 1 10 0.0402402 6.02857 0.588672 0.00350079 19.4778 1.08241 0.517758 0.00047142 9.85412 0.0335235 0.0498529 3.54885 2.47972 
62 0 9 0.0379528 7.12776 0.54832 0 22.8956 0 0.605586 2.9606e-05 38.0364 0.0393386 0.0362705 3.9083 3.21946 
63 0 9 0.0283335 6.9504 0.561441 0.0192437 17.7533 0 0.848804 0.000268009 18.6574 0.0342983 0.0206973 3.90224 3.04816 
64 1 9 0.0290638 4.78204 0.740341 0.0235417 10.441 0.285294 0.642517 0.00196677 10.1249 0.0311344 0.0231602 3.54034 1.2417 
65 0 8 0.0374814 3.87194 0.75574 0 8.40808 0 0.583856 2.2818e-05 8.36948 0.0276802 0.0678066 2.92618 0.945758 
66 0 8 0.0247986 2.84349 0.6834 0 9.50625 0 0.755981 1.83753e-05 7.5921 0.0205685 0.0339295 1.94324 0.90025 
67 0 8 0.0294871 3.42249 0.655958 0.000735767 16.7547 0 0.722573 0.000342011 7.2096 0.0262268 0.0357033 2.24501 1.17748 
68 0 9 0.0328166 4.76058 0.77171 0 15.5137 0 0.671172 6.19056e-05 7.80167 0.0343319 0.0276944 3.67379 1.08679 
69 0 9 0.0261942 2.35677 0.606614 0.0226447 15.2436 0 0.691065 0.0102895 7.25502 0.0266406 0.0255059 1.42965 0.927119 
70 0 9 0.0319215 2.00979 0.706211 0.0613849 16.0054 0 0.585318 0.0371856 5.15472 0.028414 0.0403528 1.41934 0.590455 
71 1 10 0.0405839 1.89761 0.685235 0 13.3305 0 0.557604 5.60411e-05 5.97798 0.0450877 0.0307792 1.30031 0.597301 
72 0 9 0.0213446 2.26249 0.648429 0.0279129 12.3495 0 0.736173 0.00554615 3.27432 0.0257229 0.0132694 1.46706 0.795425 
73 0 9 0.0332867 1.08567 0.830243 0.156757 8.98368 0 0.648056 0.000814705 1.54604 0.0354892 0.0225147 0.901366 0.184299 
74 0 9 0.0372316 0.310124 0.295103 0 30.2991 0 0.636098 6.26422e-05 4.83174 0.0336252 0.0387414 0.0915187 0.218605 
75 0 9 0.00777051 0.320297 0.278519 0 48.4758 0 0.662404 5.41513e-05 5.59966 0.0120351 0.00612423 0.0892087 0.231088 
76 0 9 0.026712 0.314727 0.252818 0 37.7337 0 0.684154 5.93014e-05 4.59496 0.030204 0.0255305 0.0795685 0.235159 
77 0 9 0.00568489 0.2289 0.185843 0 40.2027 0 0.975111 7.92772e-06 53.5744 0.0148063 0.00360279 0.0425395 0.186361 
78 0 10 0.0254932 0.2342 0.187437 0.128112 31.8268 0 0.646184 0.0017846 2.98506 0.0297434 0.0245128 0.0438977 0.190303 
